vehicle_id,venue_id,venue_name,vehicle_name,vehicle_type,period_text,price,price_raw,currency,price_from,source
3698e1b028de9d3c-v4,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Yaris,car,per day,325000,Rp 325.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v5,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Nissan Juke,car,per day,350000,Rp 350.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v6,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Avanza,car,per day,250000,Rp 225.000 – Rp 275.000/hari,IDR,True,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v7,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Daihatsu Xenia,car,per day,250000,Rp 225.000 – Rp 275.000/hari,IDR,True,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v8,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Suzuki Ertiga,car,per day,275000,Rp 275.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v9,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Suzuki APV,car,per day,250000,Rp 250.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v10,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Mitsubishi Xpander,car,per day,300000,Rp 300.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v11,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Fortuner,car,per day,1000000,Rp 1.000.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v12,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Mobil Toyota Innova Grand & Reborn,car,per day,350000,Rp 300.000 – Rp 400.000/hari,IDR,True,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v13,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Alphard,car,per day,2000000,Rp 2.000.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v14,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Hiace,car,per day,1000000,Rp 1.000.000/hari,IDR,False,https://www.sbwbalirental.com/sewa-mobil-di-seminyak/
3698e1b028de9d3c-v15,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Agya,car,per day,225000,225.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v16,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Suzuki Ignis,car,per day,250000,250.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v17,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Honda Brio,car,per day,250000,250.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v18,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Honda Jazz,car,per day,300000,300.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v19,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Toyota Yaris,car,per day,325000,325.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v20,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Nissan Juke,car,per day,350000,350.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v21,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Honda Vario,motorbike,per day,50000,50.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v22,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),Honda Scoopy,motorbike,per day,50000,50.000,IDR,True,https://www.sbwbalirental.com
3698e1b028de9d3c-v23,3698e1b028de9d3c,PT SBW (Sari Bali Wangi),PCX,motorbike,per day,100000,100.000,IDR,True,https://www.sbwbalirental.com
56424187d519e3b2-v0,56424187d519e3b2,Bali4Ride,Economy car,car,per day,,,IDR,False,https://www.bali4ride.com/car-rental-kuta/
56424187d519e3b2-v1,56424187d519e3b2,Bali4Ride,Luxury car,car,per day,,,IDR,False,https://www.bali4ride.com/car-rental-kuta/
83453a4063ba9a9a-v0,83453a4063ba9a9a,Bikago Scooter Rentals,Honda Scoopy,scooter,per day,,AUD $14 – $17.50,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v1,83453a4063ba9a9a,Bikago Scooter Rentals,Honda Vario,scooter,per day,,AUD $15 – $22,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v2,83453a4063ba9a9a,Bikago Scooter Rentals,Yamaha Lexi,scooter,per day,,AUD $15 – $20,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v3,83453a4063ba9a9a,Bikago Scooter Rentals,Honda PCX,scooter,per day,,AUD $18 – $24,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v4,83453a4063ba9a9a,Bikago Scooter Rentals,Yamaha NMAX,scooter,per day,,AUD $18 – $24,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v5,83453a4063ba9a9a,Bikago Scooter Rentals,Honda ADV,scooter,per day,,AUD $20 – $25,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v6,83453a4063ba9a9a,Bikago Scooter Rentals,Yamaha XMAX,scooter,per day,,AUD $40 – $48,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v7,83453a4063ba9a9a,Bikago Scooter Rentals,Vespa LX,scooter,per day,140000,"IDR 120,000–140,000",IDR,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v8,83453a4063ba9a9a,Bikago Scooter Rentals,Vespa Sprint,scooter,per day,,AUD $25 – $29,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v9,83453a4063ba9a9a,Bikago Scooter Rentals,Honda CB,motorbike,per day,,AUD $20 – $25,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v10,83453a4063ba9a9a,Bikago Scooter Rentals,Yamaha XSR,motorbike,per day,,AUD $20 – $26,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
83453a4063ba9a9a-v11,83453a4063ba9a9a,Bikago Scooter Rentals,Honda CRF,motorbike,per day,,AUD $20 – $26,AUD,True,https://www.baliholidaysecrets.com/scooters-in-bali/
b6717b0d3f28a4f5-v0,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX OLD 155cc,motorbike,per day,120000,IDR 120.000 ~ $ 6.7,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v1,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX OLD 155cc,motorbike,per week,100000,IDR 100.000 ~$ 5.6,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v2,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX OLD 155cc,motorbike,per month,1350000,IDR 1.350.000 ~ $ 75,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v3,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v4,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per week,70000,IDR 70.000 ~ $3.9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v5,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per month,1050000,IDR 1.050.000 ~ $ 58.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v6,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy ESP 110cc,motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v7,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy ESP 110cc,motorbike,per week,70000,IDR 70.000 ~ $3.9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v8,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy ESP 110cc,motorbike,per month,900000,IDR 900.000 ~ $50,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v9,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX OLD 250cc,motorbike,per day,250000,IDR 250.000 ~ $ 14,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v10,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX OLD 250cc,motorbike,per week,215000,IDR 215.000 ~ $11.9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v11,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX OLD 250cc,motorbike,per month,3000000,IDR 3.000.000 ~ $167,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v12,b6717b0d3f28a4f5,Darma Putra,Yamaha Lexi 125cc,motorbike,per day,90000,IDR 90.000 ~ $5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v13,b6717b0d3f28a4f5,Darma Putra,Yamaha Lexi 125cc,motorbike,per week,75000,IDR 75.000 ~ $4.1,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v14,b6717b0d3f28a4f5,Darma Putra,Yamaha Lexi 125cc,motorbike,per month,1200000,IDR 1.200.000 ~ $ 66,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v15,b6717b0d3f28a4f5,Darma Putra,Honda Vario ESP 125 cc,motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v16,b6717b0d3f28a4f5,Darma Putra,Honda Vario ESP 125 cc,motorbike,per week,60000,IDR 60.000 ~$3.3,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v17,b6717b0d3f28a4f5,Darma Putra,Honda Vario ESP 125 cc,motorbike,per month,900000,IDR 900.000 ~ $ 50,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v18,b6717b0d3f28a4f5,Darma Putra,Yamaha Fazzio 125cc,motorbike,per day,90000,IDR 90.000 ~ $ 5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v19,b6717b0d3f28a4f5,Darma Putra,Yamaha Fazzio 125cc,motorbike,per week,80000,IDR 80.000 ~ $4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v20,b6717b0d3f28a4f5,Darma Putra,Yamaha Fazzio 125cc,motorbike,per month,1200000,IDR 1.200.000 ~ $66,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v21,b6717b0d3f28a4f5,Darma Putra,Yamaha XSR 155cc,motorbike,per day,200000,IDR 200.000 ~ $ 11.3,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v22,b6717b0d3f28a4f5,Darma Putra,Yamaha XSR 155cc,motorbike,per week,175000,IDR 175.000 ~ $10.5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v23,b6717b0d3f28a4f5,Darma Putra,Yamaha XSR 155cc,motorbike,per month,3000000,IDR 3.000.000 ~ $ 177,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v24,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX 155cc,motorbike,per day,140000,IDR 140.000 ~ $ 7.8,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v25,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX 155cc,motorbike,per week,125000,IDR 125.000 ~ $ 7,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v26,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX 155cc,motorbike,per month,1800000,IDR 1.800.000 ~ $ 100,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v27,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy 110cc,motorbike,per day,90000,IDR 90.000 ~ $ 5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v28,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy 110cc,motorbike,per week,80000,IDR 80.000 ~ $ 4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v29,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy 110cc,motorbike,per month,1200000,IDR 1.200.000 ~ $ 66,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v30,b6717b0d3f28a4f5,Darma Putra,Honda PCX 160cc,motorbike,per day,150000,IDR 150.000 ~ $9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v31,b6717b0d3f28a4f5,Darma Putra,Honda PCX 160cc,motorbike,per week,130000,IDR 130.000 ~ $7.8,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v32,b6717b0d3f28a4f5,Darma Putra,Honda PCX 160cc,motorbike,per month,2000000,IDR 2.000.000 ~ $120,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v33,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX 250cc,motorbike,per day,275000,IDR 275.000 ~ $15.3,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v34,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX 250cc,motorbike,per week,235000,IDR 235.000 ~ $13,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v35,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX 250cc,motorbike,per month,4000000,IDR 4.000.000 ~ $ 222.7,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v36,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per day,90000,IDR 90.000 ~ $ 5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v37,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per week,80000,IDR 80.000 ~$ 4.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v38,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc,motorbike,per month,1400000,IDR 1.400.000 ~ $ 77.9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v39,b6717b0d3f28a4f5,Darma Putra,Yamaha Filano 125cc,motorbike,per day,120000,IDR 120.000 ~ $ 6.6,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v40,b6717b0d3f28a4f5,Darma Putra,Yamaha Filano 125cc,motorbike,per week,100000,IDR 100.000 ~ $ 5.5,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v41,b6717b0d3f28a4f5,Darma Putra,Yamaha Filano 125cc,motorbike,per month,1650000,IDR 1.650.000 ~ $ 91.8,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v42,b6717b0d3f28a4f5,Darma Putra,Kawasaki KLX 150cc,motorbike,per day,200000,IDR 200.000 ~ $12,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v43,b6717b0d3f28a4f5,Darma Putra,Kawasaki KLX 150cc,motorbike,per week,185000,IDR 185.000 ~ $11,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v44,b6717b0d3f28a4f5,Darma Putra,Kawasaki KLX 150cc,motorbike,per month,2850000,IDR 2.850.000 ~ $150,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v45,b6717b0d3f28a4f5,Darma Putra,YAMAHA NMAX NEO 155CC,motorbike,per day,150000,IDR 150.000 ~ $ 8.4,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v46,b6717b0d3f28a4f5,Darma Putra,YAMAHA NMAX NEO 155CC,motorbike,per week,130000,IDR 130.000 ~ $ 7.2,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v47,b6717b0d3f28a4f5,Darma Putra,YAMAHA NMAX NEO 155CC,motorbike,per month,2200000,IDR 2.200.000 ~ $ 123,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v48,b6717b0d3f28a4f5,Darma Putra,HONDA STYLO 160cc,motorbike,per day,125000,IDR 125.000 ~ $ 6.9,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v49,b6717b0d3f28a4f5,Darma Putra,HONDA STYLO 160cc,motorbike,per week,110000,IDR 110.000 ~ $ 6,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v50,b6717b0d3f28a4f5,Darma Putra,HONDA STYLO 160cc,motorbike,per month,2000000,IDR 2.000.000 ~ $ 111,IDR,False,https://motorbikerentalbali.com/en/prices/motorbike
b6717b0d3f28a4f5-v51,b6717b0d3f28a4f5,Darma Putra,Honda Vario ESP 125 cc (Model 2015-2018),motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v52,b6717b0d3f28a4f5,Darma Putra,Honda Vario LED 125cc (Model 2018-2022),motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v53,b6717b0d3f28a4f5,Darma Putra,Honda Scoopy ESP 110cc (Model 2017-2022),motorbike,per day,80000,IDR 80.000 ~ $4.4,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v54,b6717b0d3f28a4f5,Darma Putra,Yamaha NMAX OLD 155cc (Model 2015-2019),motorbike,per day,120000,IDR 120.000 ~ $6.7,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v55,b6717b0d3f28a4f5,Darma Putra,Yamaha XMAX OLD 250cc (Model 2017-2022),motorbike,per day,250000,IDR 250.000 ~ $14,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v56,b6717b0d3f28a4f5,Darma Putra,Yamaha Lexi 125cc (Model 2018-2022),motorbike,per day,90000,IDR 90.000 ~ $5,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v57,b6717b0d3f28a4f5,Darma Putra,Daihatsu Rocky (AT) Model 2024-2026,car,per day,400000,IDR 400.000 ~ $22.3,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v58,b6717b0d3f28a4f5,Darma Putra,Toyota Avanza (MT),car,per day,225000,IDR 225.000 ~ $12.5,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v59,b6717b0d3f28a4f5,Darma Putra,Toyota Agya (MT),car,per day,200000,IDR 200.000 ~ $12,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v60,b6717b0d3f28a4f5,Darma Putra,Toyota Raize (AT) Model 2024-2026,car,per day,425000,IDR 425.000 ~ $23.7,IDR,False,https://www.motorbikerentalbali.com/
b6717b0d3f28a4f5-v61,b6717b0d3f28a4f5,Darma Putra,Honda HRV (AT),car,per day,500000,IDR 500.000 ~ $30,IDR,False,https://www.motorbikerentalbali.com/
c17c0b32eef1c468-v0,c17c0b32eef1c468,Uluwatu Car Rental,Hyundai Stargazer Prime Captain Seat,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v1,c17c0b32eef1c468,Uluwatu Car Rental,Suzuki XL 7,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v2,c17c0b32eef1c468,Uluwatu Car Rental,Mitsubishi Xpander,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v3,c17c0b32eef1c468,Uluwatu Car Rental,Daihatsu Xenia,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v4,c17c0b32eef1c468,Uluwatu Car Rental,Toyota Raize,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v5,c17c0b32eef1c468,Uluwatu Car Rental,Honda All new Brio,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v6,c17c0b32eef1c468,Uluwatu Car Rental,Daihatsu Ayla,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v7,c17c0b32eef1c468,Uluwatu Car Rental,Daihatsu All new Sirion,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v8,c17c0b32eef1c468,Uluwatu Car Rental,Daihatsu Sigra,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
c17c0b32eef1c468-v9,c17c0b32eef1c468,Uluwatu Car Rental,Innova Reborn Venturer,car,per day,,,IDR,False,https://uluwatucarrental.com/our-cars
676afe04b4bdf76a-v0,676afe04b4bdf76a,Vroam,Honda Scoopy,scooter,1 day,120000,"120,000 IDR",IDR,False,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v1,676afe04b4bdf76a,Vroam,Budget bike,scooter,7+ days,100000,"100,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v2,676afe04b4bdf76a,Vroam,Budget bike,scooter,28+ days,80000,"80,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v3,676afe04b4bdf76a,Vroam,Honda Vario 125,scooter,1 day,140000,"140,000 IDR",IDR,False,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v4,676afe04b4bdf76a,Vroam,Comfort bike,scooter,7+ days,120000,"120,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v5,676afe04b4bdf76a,Vroam,Comfort bike,scooter,28+ days,95000,"95,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v6,676afe04b4bdf76a,Vroam,Yamaha NMAX 155,scooter,1 day,180000,"180,000 IDR",IDR,False,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v7,676afe04b4bdf76a,Vroam,Premium bike,scooter,7+ days,155000,"155,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v8,676afe04b4bdf76a,Vroam,Premium bike,scooter,28+ days,115000,"115,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v9,676afe04b4bdf76a,Vroam,Yamaha XMAX 250,motorbike,1 day,320000,"320,000 IDR",IDR,False,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v10,676afe04b4bdf76a,Vroam,Sport bike,motorbike,7+ days,290000,"290,000 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
676afe04b4bdf76a-v11,676afe04b4bdf76a,Vroam,Sport bike,motorbike,28+ days,219995,"219,995 IDR",IDR,True,https://ridevroam.com/scooter-rental-prices-bali
cc325f84eaeba7d6-v0,cc325f84eaeba7d6,Ubud Scooter Rental,NMAX 150 CC,motorbike,per day,150000,Rp 150.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v1,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 160 CC,motorbike,per day,150000,Rp 150.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v2,cc325f84eaeba7d6,Ubud Scooter Rental,NEW PCX 160 CC,motorbike,per day,200000,Rp 200.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v3,cc325f84eaeba7d6,Ubud Scooter Rental,SCOOPY 110 CC,motorbike,per day,80000,Rp 80.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v4,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 125 CC,motorbike,per day,80000,Rp 80.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v5,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 110 CC,motorbike,per day,70000,Rp 70.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v6,cc325f84eaeba7d6,Ubud Scooter Rental,LEXI 125 CC,motorbike,per day,130000,Rp 130.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v7,cc325f84eaeba7d6,Ubud Scooter Rental,FAZZIO 125 CC,motorbike,per day,120000,Rp 120.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v8,cc325f84eaeba7d6,Ubud Scooter Rental,NEW SCOOPY,motorbike,per day,100000,Rp 100.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v9,cc325f84eaeba7d6,Ubud Scooter Rental,NEW VARIO 125 CC,motorbike,per day,100000,Rp 100.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v10,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 150 CC,motorbike,per day,130000,Rp 130.000,IDR,False,https://www.ubudscooterrental.com/
cc325f84eaeba7d6-v11,cc325f84eaeba7d6,Ubud Scooter Rental,NMAX 150 CC,scooter,Daily Rate,150000,Rp 150.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v12,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 160 CC,scooter,Daily,150000,Rp 150.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v13,cc325f84eaeba7d6,Ubud Scooter Rental,NEW PCX 160 CC,scooter,Daily Rate,200000,Rp 200.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v14,cc325f84eaeba7d6,Ubud Scooter Rental,SCOOPY 110 CC,scooter,Daily Rate,80000,Rp 80.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v15,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 125 CC,scooter,Daily Rate,80000,Rp 80.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v16,cc325f84eaeba7d6,Ubud Scooter Rental,VARIO 110 CC,scooter,Daily Rate,70000,Rp 70.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v17,cc325f84eaeba7d6,Ubud Scooter Rental,LEXI 125 CC,scooter,Daily Rate,130000,Rp 130.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v18,cc325f84eaeba7d6,Ubud Scooter Rental,FAZZIO 125 CC,scooter,Daily Rate,120000,Rp 120.000,IDR,True,https://www.ubudscooterrental.com
cc325f84eaeba7d6-v19,cc325f84eaeba7d6,Ubud Scooter Rental,NEW SCOOPY,scooter,Daily Rate,100000,Rp 100.000,IDR,True,https://www.ubudscooterrental.com
